,gene_id,log2_RE_FC,Z_score,gene_name,gene_biotype
2686,ENSG00000291203,0.317543584,-3.743286494,NA,lncRNA
3755,ENSG00000198208,0.317379639,-5.02429141,RPS6KL1,protein_coding
5701,ENSG00000158747,0.317362321,-10.37758195,NBL1,protein_coding
2747,ENSG00000213930,0.317326205,-3.800424836,GALT,protein_coding
5860,ENSG00000116260,0.317257187,-11.70321164,QSOX1,protein_coding
1616,ENSG00000273729,0.317190271,-2.781556362,NA,lncRNA
1415,ENSG00000147650,0.317018797,-2.615424725,LRP12,protein_coding
2517,ENSG00000109906,0.3167956,-3.559637754,ZBTB16,protein_coding
4111,ENSG00000117411,0.316640671,-5.578989396,B4GALT2,protein_coding
2341,ENSG00000198855,0.316468234,-3.377710952,FICD,protein_coding
453,ENSG00000260442,0.316210297,2.106880772,ATP2A1-AS1,lncRNA
4478,ENSG00000174442,0.316102742,-6.215185343,ZWILCH,protein_coding
4227,ENSG00000285589,0.315962978,-5.724306713,NA,protein_coding
3583,ENSG00000181135,0.315653569,-4.774464935,ZNF707,protein_coding
1631,ENSG00000253284,0.315481635,-2.790195552,NA,lncRNA
3286,ENSG00000143641,0.31541091,-4.407339405,GALNT2,protein_coding
1165,ENSG00000128191,0.315364251,-2.435184019,DGCR8,protein_coding
1159,ENSG00000145632,0.31513575,-2.43287155,PLK2,protein_coding
4048,ENSG00000143434,0.315079819,-5.484016627,SEMA6C,protein_coding
3826,ENSG00000182870,0.31502196,-5.101722859,GALNT9,protein_coding
5940,ENSG00000188186,0.314882907,-12.52143028,LAMTOR4,protein_coding
882,ENSG00000268996,0.314764623,-2.245996852,MAN1B1-DT,lncRNA
3880,ENSG00000065029,0.314538361,-5.211359571,ZNF76,protein_coding
6000,ENSG00000124602,0.314434085,-13.21376314,UNC5CL,protein_coding
4296,ENSG00000260630,0.314137627,-5.845556632,SNAI3-AS1,lncRNA
2274,ENSG00000124257,0.31406996,-3.32342941,NEURL2,protein_coding
1816,ENSG00000166311,0.313793153,-2.951163508,SMPD1,protein_coding
1832,ENSG00000272922,0.313764839,-2.964588131,NA,lncRNA
4517,ENSG00000135211,0.313638487,-6.284721444,TMEM60,protein_coding
5010,ENSG00000120137,0.313559228,-7.522055177,PANK3,protein_coding
3919,ENSG00000146842,0.313446213,-5.28164513,TMEM209,protein_coding
2248,ENSG00000162994,0.313356478,-3.298077834,CLHC1,protein_coding
5449,ENSG00000099194,0.313348474,-9.156431579,SCD,protein_coding
631,ENSG00000085276,0.313279042,-2.087317723,MECOM,protein_coding
4120,ENSG00000143870,0.313052467,-5.58841142,PDIA6,protein_coding
3149,ENSG00000130304,0.312995707,-4.247754393,SLC27A1,protein_coding
1363,ENSG00000204685,0.312869793,-2.580437001,STARD7-AS1,lncRNA
4333,ENSG00000146802,0.31285971,-5.924985132,TMEM168,protein_coding
2108,ENSG00000144741,0.312200285,-3.183853457,SLC25A26,protein_coding
2980,ENSG00000163608,0.312184346,-4.036001308,NEPRO,protein_coding
2743,ENSG00000137842,0.311732449,-3.797103733,TMEM62,protein_coding
4029,ENSG00000159461,0.311678417,-5.458409489,AMFR,protein_coding
5337,ENSG00000157593,0.311650469,-8.654267769,SLC35B2,protein_coding
3074,ENSG00000224165,0.31158723,-4.156489832,DNAJC27-AS1,lncRNA
560,ENSG00000188234,0.311453799,-2.037804116,AGAP4,protein_coding
129,ENSG00000118181,0.311365193,3.596184318,RPS25,protein_coding
5519,ENSG00000145912,0.311186879,-9.436894607,NHP2,protein_coding
4211,ENSG00000059573,0.311159073,-5.709885873,ALDH18A1,protein_coding
4600,ENSG00000101940,0.310914116,-6.462425277,WDR13,protein_coding
43,ENSG00000177410,0.310886157,5.43113226,ZFAS1,lncRNA
5495,ENSG00000013288,0.31088061,-9.316709061,MAN2B2,protein_coding
5705,ENSG00000129187,0.310868458,-10.39166638,DCTD,protein_coding
5244,ENSG00000151952,0.310407568,-8.319210001,TMEM132D,protein_coding
5770,ENSG00000250510,0.310384533,-10.87398781,GPR162,protein_coding
4123,ENSG00000101337,0.309925684,-5.59537806,TM9SF4,protein_coding
2263,ENSG00000111885,0.309757644,-3.315948283,MAN1A1,protein_coding
2999,ENSG00000162302,0.309629379,-4.055286997,RPS6KA4,protein_coding
1550,ENSG00000136231,0.30962416,-2.720591843,IGF2BP3,protein_coding
5450,ENSG00000105063,0.309556777,-9.163091204,PPP6R1,protein_coding
1563,ENSG00000122966,0.30942218,-2.7300293,CIT,protein_coding
1022,ENSG00000107719,0.309344382,-2.329962148,PALD1,protein_coding
6201,ENSG00000269858,0.309291829,-18.66827701,EGLN2,protein_coding
2639,ENSG00000161036,0.30921118,-3.690293003,LRWD1,protein_coding
1875,ENSG00000289291,0.309206088,-2.993917887,NA,lncRNA
1884,ENSG00000132846,0.308968177,-3.00293728,ZBED3,protein_coding
3095,ENSG00000090266,0.308967451,-4.185409368,NDUFB2,protein_coding
1516,ENSG00000173992,0.308947794,-2.689164831,CCS,protein_coding
1418,ENSG00000240429,0.308837423,-2.617311975,LRRFIP1P1,processed_pseudogene
1407,ENSG00000103066,0.308819345,-2.608782747,PLA2G15,protein_coding
4902,ENSG00000269556,0.308545953,-7.191523953,TMEM185A,protein_coding
4324,ENSG00000149582,0.308460038,-5.895902266,TMEM25,protein_coding
2784,ENSG00000189043,0.308204393,-3.83554381,NDUFA4,protein_coding
5466,ENSG00000152332,0.308056112,-9.211484112,UHMK1,protein_coding
1765,ENSG00000141956,0.307615006,-2.904489644,PRDM15,protein_coding
2644,ENSG00000007392,0.307612857,-3.692338199,LUC7L,protein_coding
1203,ENSG00000214212,0.30724972,-2.464531718,C19orf38,protein_coding
1434,ENSG00000259683,0.306704646,-2.631590711,NA,unprocessed_pseudogene
320,ENSG00000287705,0.30642325,2.549470376,NA,lncRNA
1155,ENSG00000129255,0.30641199,-2.427000174,MPDU1,protein_coding
2972,ENSG00000057252,0.306297803,-4.0249287,SOAT1,protein_coding
1282,ENSG00000123843,0.305901619,-2.521572888,C4BPB,protein_coding
5489,ENSG00000164045,0.305830763,-9.284167954,CDC25A,protein_coding
6217,ENSG00000100413,0.305625966,-19.74468392,POLR3H,protein_coding
5622,ENSG00000124767,0.305386113,-9.980574626,GLO1,protein_coding
4401,ENSG00000172590,0.305363838,-6.058816118,MRPL52,protein_coding
638,ENSG00000289504,0.305167535,-2.092808206,NA,lncRNA
809,ENSG00000158571,0.304906906,-2.198010853,PFKFB1,protein_coding
2298,ENSG00000006576,0.304763958,-3.34870975,PHTF2,protein_coding
3873,ENSG00000187260,0.304617274,-5.19962676,WDR86,protein_coding
3817,ENSG00000100577,0.304548758,-5.094535642,GSTZ1,protein_coding
3927,ENSG00000182934,0.304492952,-5.288878575,SRPRA,protein_coding
1182,ENSG00000166557,0.30438648,-2.448579739,TMED3,protein_coding
5230,ENSG00000134255,0.30432883,-8.265570562,CEPT1,protein_coding
4936,ENSG00000160216,0.304268692,-7.312729853,AGPAT3,protein_coding
609,ENSG00000147872,0.304264762,-2.071333183,PLIN2,protein_coding
4671,ENSG00000123992,0.304261377,-6.641031583,DNPEP,protein_coding
2813,ENSG00000168646,0.304034192,-3.866491756,AXIN2,protein_coding
1298,ENSG00000259943,0.303991683,-2.537131871,ZMPSTE24-DT,lncRNA
5757,ENSG00000048140,0.303765022,-10.73288808,TSPAN17,protein_coding
481,ENSG00000260615,0.303595152,2.028333547,RPL23AP97,processed_pseudogene
1055,ENSG00000214654,0.303558085,-2.355775993,B3GALT9,protein_coding
2588,ENSG00000293110,0.30331414,-3.633372993,NA,lncRNA
3425,ENSG00000268869,0.303239229,-4.570903817,ESPNP,transcribed_unprocessed_pseudogene
3700,ENSG00000131409,0.303148375,-4.950578402,LRRC4B,protein_coding
3329,ENSG00000150394,0.303068325,-4.457140681,CDH8,protein_coding
4032,ENSG00000119403,0.303065726,-5.461159063,PHF19,protein_coding
2992,ENSG00000055211,0.302814868,-4.050492409,GINM1,protein_coding
5277,ENSG00000171606,0.302795305,-8.40984365,ZNF274,protein_coding
2953,ENSG00000108666,0.302719084,-4.011801077,C17orf75,protein_coding
2566,ENSG00000128045,0.302696796,-3.610459876,RASL11B,protein_coding
4642,ENSG00000273167,0.302672887,-6.562239626,NA,protein_coding
3993,ENSG00000125375,0.302456327,-5.402344445,DMAC2L,protein_coding
6187,ENSG00000168763,0.302183367,-17.86086656,CNNM3,protein_coding
2544,ENSG00000197763,0.302167699,-3.587923361,TXNRD3,protein_coding
2356,ENSG00000181104,0.302165759,-3.394135066,F2R,protein_coding
2630,ENSG00000181392,0.302111238,-3.676662006,SYNE4,protein_coding
2757,ENSG00000102699,0.302091959,-3.813431921,PARP4,protein_coding
3064,ENSG00000186654,0.302003283,-4.145166457,PRR5,protein_coding
238,ENSG00000198542,0.301993813,2.886570003,ITGBL1,protein_coding
2197,ENSG00000009830,0.301706856,-3.257102768,POMT2,protein_coding
3171,ENSG00000293478,0.301545636,-4.27384614,TP73-AS1,lncRNA
37,ENSG00000283103,0.301511383,5.680074163,NA,lncRNA
4849,ENSG00000163590,0.301506447,-7.069812687,PPM1L,protein_coding
2930,ENSG00000152818,0.301369129,-3.983461477,UTRN,protein_coding
3129,ENSG00000153885,0.301220906,-4.223689784,KCTD15,protein_coding
624,ENSG00000154978,0.301152845,-2.083570912,VOPP1,protein_coding
4914,ENSG00000068323,0.301030593,-7.22917365,TFE3,protein_coding
258,ENSG00000197721,0.300492281,2.78748133,CR1L,protein_coding
5082,ENSG00000185019,0.300451605,-7.747641504,UBOX5,protein_coding
2350,ENSG00000197766,0.300253409,-3.384679411,CFD,protein_coding
3858,ENSG00000044574,0.300180469,-5.173957864,HSPA5,protein_coding
3146,ENSG00000135119,0.300094405,-4.244766589,RNFT2,protein_coding
707,ENSG00000197136,0.29996281,-2.133771179,PCNX3,protein_coding
800,ENSG00000110700,0.299905699,-2.187263587,RPS13,protein_coding
5269,ENSG00000185818,0.299612486,-8.393886615,NAT8L,protein_coding
2479,ENSG00000111962,0.299252915,-3.521860825,UST,protein_coding
3473,ENSG00000196976,0.29877792,-4.635449099,LAGE3,protein_coding
2338,ENSG00000125257,0.298621205,-3.375456493,ABCC4,protein_coding
3680,ENSG00000148384,0.298602245,-4.911194224,INPP5E,protein_coding
4630,ENSG00000137814,0.298595708,-6.53199656,HAUS2,protein_coding
1277,ENSG00000160472,0.298577625,-2.51887645,TMEM190,protein_coding
1486,ENSG00000188993,0.29820893,-2.66429311,LRRC66,protein_coding
3310,ENSG00000122490,0.297871696,-4.432846145,SLC66A2,protein_coding
4350,ENSG00000242659,0.297697552,-5.952615091,NA,lncRNA
2449,ENSG00000267106,0.297695727,-3.490591268,ZNF561-AS1,lncRNA
2285,ENSG00000167645,0.297574706,-3.336816959,YIF1B,protein_coding
2682,ENSG00000110871,0.297378409,-3.737090329,COQ5,protein_coding
1663,ENSG00000136986,0.297312822,-2.824535892,DERL1,protein_coding
2719,ENSG00000082996,0.297176058,-3.774707129,RNF13,protein_coding
2027,ENSG00000183864,0.297033438,-3.12762952,TOB2,protein_coding
1353,ENSG00000149782,0.296820313,-2.571124706,PLCB3,protein_coding
4269,ENSG00000260916,0.296652801,-5.789894479,CCPG1,protein_coding
1652,ENSG00000120254,0.296605318,-2.811828127,MTHFD1L,protein_coding
595,ENSG00000293389,0.296227304,-2.060033463,NA,lncRNA
1034,ENSG00000226835,0.296134314,-2.337982644,ARHGAP29-AS1,lncRNA
1183,ENSG00000082641,0.295869256,-2.450082523,NFE2L1,protein_coding
1819,ENSG00000185507,0.295862826,-2.953593529,IRF7,protein_coding
2428,ENSG00000137275,0.29578499,-3.46793527,RIPK1,protein_coding
941,ENSG00000243289,0.295727741,-2.28092312,AGAP13P,unprocessed_pseudogene
3847,ENSG00000198517,0.295696441,-5.139359794,MAFK,protein_coding
1046,ENSG00000270011,0.295646508,-2.348442741,ZNF559-ZNF177,protein_coding
4445,ENSG00000129103,0.295644021,-6.137014822,SUMF2,protein_coding
1601,ENSG00000171612,0.295636828,-2.768488972,SLC25A33,protein_coding
5407,ENSG00000110076,0.295613578,-8.964940807,NRXN2,protein_coding
3705,ENSG00000140521,0.295439832,-4.961886473,POLG,protein_coding
1801,ENSG00000272969,0.295282132,-2.9433577,NA,lncRNA
1683,ENSG00000254602,0.295269057,-2.843570938,MIR130AHG,lncRNA
1272,ENSG00000074582,0.295197383,-2.51802251,BCS1L,protein_coding
5430,ENSG00000188483,0.294838688,-9.069841721,IER5L,protein_coding
1902,ENSG00000112578,0.294796076,-3.017563233,BYSL,protein_coding
794,ENSG00000110497,0.294769755,-2.18280823,AMBRA1,protein_coding
2446,ENSG00000166482,0.294405951,-3.487984797,MFAP4,protein_coding
4226,ENSG00000101220,0.294215271,-5.724268095,ADISSP,protein_coding
2354,ENSG00000135314,0.294210203,-3.389317855,KHDC1,protein_coding
3165,ENSG00000162959,0.293915947,-4.265619455,MEMO1,protein_coding
4931,ENSG00000198917,0.293751738,-7.286784942,SPOUT1,protein_coding
4420,ENSG00000203326,0.293592606,-6.098633527,ZNF525,protein_coding
1187,ENSG00000068650,0.293536118,-2.452048809,ATP11A,protein_coding
5095,ENSG00000160767,0.293371756,-7.804868989,ENTREP3,protein_coding
5779,ENSG00000032444,0.29335394,-10.96343612,PNPLA6,protein_coding
5781,ENSG00000171425,0.293104002,-10.96928298,ZNF581,protein_coding
1914,ENSG00000223745,0.292982463,-3.027693447,CCDC18-AS1,lncRNA
2648,ENSG00000182327,0.29295535,-3.698626126,GLTPD2,protein_coding
2480,ENSG00000134905,0.292731254,-3.523425009,CARS2,protein_coding
6026,ENSG00000101473,0.29255687,-13.68366347,ACOT8,protein_coding
4826,ENSG00000233006,0.292538773,-7.009334693,MIR3936HG,lncRNA
5560,ENSG00000110344,0.292526797,-9.63420212,UBE4A,protein_coding
1156,ENSG00000151117,0.292381655,-2.427114292,TMEM86A,protein_coding
2278,ENSG00000247572,0.292332121,-3.329703102,CKMT2-AS1,lncRNA
5120,ENSG00000129473,0.292141207,-7.866618562,BCL2L2,protein_coding
4066,ENSG00000061938,0.292064586,-5.514777527,TNK2,protein_coding
2389,ENSG00000111716,0.292009689,-3.427103237,LDHB,protein_coding
2928,ENSG00000142871,0.291894886,-3.981542706,CCN1,protein_coding
3789,ENSG00000163472,0.291446989,-5.053015012,TMEM79,protein_coding
5420,ENSG00000148688,0.29107494,-9.02877281,RPP30,protein_coding
3121,ENSG00000118363,0.291072883,-4.215209748,SPCS2,protein_coding
2735,ENSG00000068697,0.290978553,-3.787000389,LAPTM4A,protein_coding
6107,ENSG00000164404,0.290767564,-15.27212388,GDF9,protein_coding
569,ENSG00000114529,0.290764481,-2.046291813,C3orf52,protein_coding
4691,ENSG00000148110,0.290357414,-6.683447167,MFSD14B,protein_coding
5613,ENSG00000157570,0.290196683,-9.911662412,TSPAN18,protein_coding
4753,ENSG00000089639,0.289691432,-6.840816322,GMIP,protein_coding
5867,ENSG00000100926,0.289666133,-11.7425322,TM9SF1,protein_coding
781,ENSG00000242622,0.289583743,-2.17513836,GSK3B-DT,lncRNA
4649,ENSG00000138363,0.289338245,-6.589539318,ATIC,protein_coding
6166,ENSG00000173540,0.289210879,-16.9879718,GMPPB,protein_coding
2325,ENSG00000175040,0.28915578,-3.368407562,CHST2,protein_coding
1746,ENSG00000106038,0.28907615,-2.891384669,EVX1,protein_coding
2646,ENSG00000173706,0.288951946,-3.694073306,HEG1,protein_coding
4834,ENSG00000112308,0.288924057,-7.032509711,C6orf62,protein_coding
3026,ENSG00000139651,0.288912233,-4.082662445,ZNF740,protein_coding
2911,ENSG00000292327,0.28877933,-3.964787478,PPP2R3B,protein_coding
2914,ENSG00000167393,0.288650607,-3.967162886,PPP2R3B,protein_coding
3212,ENSG00000080189,0.288624743,-4.31519996,SLC35C2,protein_coding
5666,ENSG00000106484,0.28853948,-10.17991071,MEST,protein_coding
1707,ENSG00000238197,0.288027014,-2.857699006,PAXBP1-AS1,lncRNA
1470,ENSG00000130005,0.287993294,-2.654164907,GAMT,protein_coding
2801,ENSG00000173171,0.287920585,-3.855042168,MTX1,protein_coding
5128,ENSG00000167964,0.287914986,-7.908142212,RAB26,protein_coding
14,ENSG00000173812,0.287901291,7.621822766,EIF1,protein_coding
3044,ENSG00000135164,0.287900184,-4.108251732,DMTF1,protein_coding
996,ENSG00000198435,0.287803013,-2.313215073,NRARP,protein_coding
5069,ENSG00000125266,0.287771696,-7.690028557,EFNB2,protein_coding
634,ENSG00000289201,0.287658312,-2.091164247,NA,lncRNA
3410,ENSG00000119977,0.287538224,-4.545763173,TCTN3,protein_coding
1864,ENSG00000115274,0.287519964,-2.987532834,INO80B,protein_coding
539,ENSG00000132005,0.287356068,-2.023454926,RFX1,protein_coding
4011,ENSG00000130299,0.287106951,-5.428617315,GTPBP3,protein_coding
1234,ENSG00000153107,0.286859108,-2.486845717,ANAPC1,protein_coding
5486,ENSG00000291266,0.286745639,-9.27659833,SMG1P5,lncRNA
2672,ENSG00000119673,0.286654451,-3.725146978,ACOT2,protein_coding
1732,ENSG00000065308,0.286625986,-2.879142551,TRAM2,protein_coding
130,ENSG00000270570,0.286588871,3.58763782,NA,processed_pseudogene
4748,ENSG00000125630,0.28644478,-6.830067602,POLR1B,protein_coding
737,ENSG00000198846,0.28633993,-2.151451027,TOX,protein_coding
1912,ENSG00000145703,0.286319823,-3.026066673,IQGAP2,protein_coding
4880,ENSG00000149196,0.286300747,-7.146052558,HIKESHI,protein_coding
3738,ENSG00000100100,0.286120364,-5.002642245,PIK3IP1,protein_coding
3658,ENSG00000286656,0.286110849,-4.88338975,NA,lncRNA
745,ENSG00000107816,0.285824929,-2.156213523,LZTS2,protein_coding
3853,ENSG00000004864,0.285633225,-5.155225675,SLC25A13,protein_coding
1229,ENSG00000004399,0.285512814,-2.480575155,PLXND1,protein_coding
2189,ENSG00000091409,0.285270071,-3.251213473,ITGA6,protein_coding
4321,ENSG00000083444,0.28519716,-5.893119098,PLOD1,protein_coding
2633,ENSG00000224051,0.284115877,-3.682831368,CPTP,protein_coding
1103,ENSG00000120256,0.284075616,-2.388788089,LRP11,protein_coding
3447,ENSG00000179933,0.28400178,-4.596322065,C14orf119,protein_coding
2947,ENSG00000115317,0.283998882,-4.003025562,HTRA2,protein_coding
3294,ENSG00000104880,0.283840243,-4.415265475,ARHGEF18,protein_coding
5671,ENSG00000105696,0.283840084,-10.18998219,TMEM59L,protein_coding
2127,ENSG00000164039,0.283739869,-3.200774301,BDH2,protein_coding
2390,ENSG00000078808,0.283724318,-3.427283148,SDF4,protein_coding
2889,ENSG00000048028,0.28336626,-3.940494659,USP28,protein_coding
3164,ENSG00000247596,0.283357694,-4.264973946,TWF2,protein_coding
2238,ENSG00000173153,0.283079402,-3.291930527,ESRRA,protein_coding
4302,ENSG00000198797,0.283036913,-5.856851723,BRINP2,protein_coding
4700,ENSG00000085998,0.282982456,-6.714708546,POMGNT1,protein_coding
2219,ENSG00000125970,0.282849621,-3.273871174,RALY,protein_coding
3318,ENSG00000140471,0.282730398,-4.444901175,LINS1,protein_coding
304,ENSG00000205277,0.282400993,2.605155419,MUC12,protein_coding
5847,ENSG00000100335,0.282320348,-11.61380821,MIEF1,protein_coding
956,ENSG00000258526,0.282197257,-2.289863685,NA,lncRNA
1024,ENSG00000162736,0.282171482,-2.330771625,NCSTN,protein_coding
1624,ENSG00000287440,0.281874766,-2.785372472,NA,lncRNA
3093,ENSG00000074800,0.281805794,-4.183259224,ENO1,protein_coding
2764,ENSG00000162910,0.281744532,-3.818478554,MRPL55,protein_coding
1542,ENSG00000288788,0.281566895,-2.713207336,NA,lncRNA
2046,ENSG00000126259,0.281424187,-3.138087129,KIRREL2,protein_coding
5263,ENSG00000183741,0.2812548,-8.371966321,CBX6,protein_coding
4702,ENSG00000102996,0.281217564,-6.717034434,MMP15,protein_coding
4587,ENSG00000168591,0.2809908,-6.434627822,TMUB2,protein_coding
5458,ENSG00000117862,0.280863035,-9.191066726,TXNDC12,protein_coding
721,ENSG00000291071,0.280787638,-2.141775413,FAM86JP,lncRNA
5758,ENSG00000157240,0.280508622,-10.73506202,FZD1,protein_coding
6258,ENSG00000084693,0.280304866,-24.64331649,AGBL5,protein_coding
1857,ENSG00000151665,0.280247809,-2.984165942,PIGF,protein_coding
1401,ENSG00000160691,0.2800099,-2.60498417,SHC1,protein_coding
1310,ENSG00000117450,0.279460611,-2.541476191,PRDX1,protein_coding
2959,ENSG00000096433,0.279402428,-4.01524686,ITPR3,protein_coding
3013,ENSG00000169696,0.279376239,-4.063990865,ASPSCR1,protein_coding
3530,ENSG00000100242,0.279104119,-4.70616258,SUN2,protein_coding
3551,ENSG00000177674,0.278852355,-4.732395775,AGTRAP,protein_coding
3838,ENSG00000246089,0.278687096,-5.123536136,MCPH1-DT,lncRNA
1499,ENSG00000116237,0.278616717,-2.677158382,ICMT,protein_coding
4758,ENSG00000172469,0.278573713,-6.851653855,MANEA,protein_coding
2513,ENSG00000090674,0.278258984,-3.555958918,MCOLN1,protein_coding
2561,ENSG00000171863,0.278191832,-3.608329239,RPS7,protein_coding
4626,ENSG00000263146,0.27807664,-6.525939633,LINC01896,lncRNA
4618,ENSG00000112715,0.278033736,-6.500260533,VEGFA,protein_coding
3874,ENSG00000133962,0.277797262,-5.200949467,CATSPERB,protein_coding
4776,ENSG00000035115,0.27779265,-6.882044217,SH3YL1,protein_coding
1252,ENSG00000286456,0.277607353,-2.502624291,NA,lncRNA
